ENT,MUN,LOC50K,ID_VIV,COBERTURA,ESTRATO,UPM,FACTOR,CLAVIVP,ID_MII,MPER,MCONRES,MSEXO,MEDAD,MFECEMIM,MFECEMIA,MCAUSAEMIG,MCAUSAEMIG_V,MLUGORI_C,MPAIDES_C,MPAIRES,MFECRETM,MFECRETA,MCAUSARETO,MCAUSARETO_V,MCONRESACT,MPERLS,TAMLOC
19,007,0000,190070001203,2,19-007-0000-03,00070,4,02,19007000120301,01,1,1,34,01,2020,01,0101,019,221,1,,,,,,,1
19,007,0000,190070001236,2,19-007-0000-03,00074,3,02,19007000123601,01,1,3,22,03,2015,04,0401,019,221,9,,,,,,,1
19,008,0000,190080000276,1,19-008-0000-04,00037,1,01,19008000027601,01,1,3,42,04,2015,01,0101,019,221,1,,,,,,,2
19,008,0000,190080000276,1,19-008-0000-04,00037,1,01,19008000027602,02,1,1,24,04,2015,01,0101,019,221,1,,,,,,,2
19,008,0000,190080000276,1,19-008-0000-04,00037,1,01,19008000027603,03,1,3,17,04,2015,01,0101,019,221,1,,,,,,,2
19,008,0000,190080000276,1,19-008-0000-04,00037,1,01,19008000027604,04,1,1,12,04,2015,05,0501,019,221,1,,,,,,,2
19,008,0000,190080000419,1,19-008-0000-04,00051,1,01,19008000041901,01,1,1,48,01,2019,01,0101,019,221,1,,,,,,,2
19,008,0000,190080000420,1,19-008-0000-04,00051,1,01,19008000042001,01,1,3,52,12,2016,03,0301,019,221,1,,,,,,,2
19,008,0000,190080000448,1,19-008-0000-04,00055,1,01,19008000044801,01,1,3,18,04,2019,04,0401,019,221,1,,,,,,,2
19,008,0000,190080000448,1,19-008-0000-04,00055,1,01,19008000044802,02,1,1,33,06,2017,01,0101,019,221,1,,,,,,,2
19,008,0000,190080000525,1,19-008-0000-04,00064,1,01,19008000052501,01,1,1,33,01,2019,03,0301,019,999,9,,,,,,,2
19,008,0000,190080000568,1,19-008-0000-04,00072,1,01,19008000056801,01,1,1,19,05,2015,01,0101,019,221,1,,,,,,,2
19,008,0000,190080000572,1,19-008-0000-04,00072,1,01,19008000057201,01,1,1,35,08,2015,03,0301,019,221,1,,,,,,,2
19,008,0000,190080000576,1,19-008-0000-04,00073,1,01,19008000057601,01,1,3,25,03,2019,04,0401,019,221,1,,,,,,,2
19,008,0000,190080000602,1,19-008-0000-04,00076,1,01,19008000060201,01,1,1,52,02,2020,01,0101,019,221,1,,,,,,,2
19,008,0000,190080000771,1,19-008-0000-04,00105,1,01,19008000077101,01,1,1,27,04,2019,01,0101,019,221,1,,,,,,,2
19,008,0000,190080000884,1,19-008-0000-04,00122,1,01,19008000088401,01,1,3,20,08,2015,04,0401,019,221,1,,,,,,,2
19,008,0000,190080000981,1,19-008-0000-04,00144,1,01,19008000098101,01,1,1,39,04,2018,01,0101,019,221,3,06,2018,03,0301,1,01,2
19,008,0000,190080000987,1,19-008-0000-04,00144,1,01,19008000098701,01,1,1,19,99,9999,99,9999,999,999,9,,,,,,,2
19,008,0000,190080001010,1,19-008-0000-04,00145,1,01,19008000101001,01,1,3,22,08,2017,04,0401,019,221,1,,,,,,,2
19,009,0001,190090000025,2,19-009-0001-00,00002,13,01,19009000002501,02,1,3,8,08,2019,05,0501,019,221,1,,,,,,,4
19,009,0001,190090000025,2,19-009-0001-00,00002,13,01,19009000002502,01,1,3,9,08,2019,05,0501,019,221,1,,,,,,,4
19,009,0001,190090000074,2,19-009-0001-00,00005,13,01,19009000007401,01,1,3,52,01,2020,03,0301,019,221,1,,,,,,,4
19,009,0001,190090000095,2,19-009-0001-00,00009,12,01,19009000009501,02,1,1,48,02,2019,01,0101,019,221,1,,,,,,,4
19,009,0001,190090000095,2,19-009-0001-00,00009,12,01,19009000009502,03,1,1,1,02,2019,03,0301,019,221,1,,,,,,,4
19,009,0001,190090000095,2,19-009-0001-00,00009,12,01,19009000009503,01,1,3,28,02,2019,03,0301,019,221,1,,,,,,,4
19,009,0001,190090000110,2,19-009-0001-00,00010,12,01,19009000011001,01,1,3,27,11,2017,02,0102,019,313,2,,,,,,,4
19,009,0001,190090000188,2,19-009-0001-00,00020,13,01,19009000018801,01,1,1,4,11,2016,01,0306,019,221,1,,,,,,,4
19,009,0001,190090000188,2,19-009-0001-00,00020,13,01,19009000018802,02,1,3,25,03,2017,01,0101,019,221,1,,,,,,,4
19,009,0001,190090000460,2,19-009-0001-00,00040,13,02,19009000046001,01,1,1,20,09,2019,01,0101,019,221,1,,,,,,,4
19,009,0001,190090000655,2,19-009-0001-00,00055,12,01,19009000065501,01,1,1,22,01,2020,09,1001,019,221,1,,,,,,,4
19,009,0001,190090000662,2,19-009-0001-00,00056,13,01,19009000066201,01,1,1,54,08,2019,01,0101,019,221,1,,,,,,,4
19,009,0001,190090000679,2,19-009-0001-00,00056,13,01,19009000067901,01,1,3,24,10,2019,03,0301,019,221,9,,,,,,,4
19,009,0001,190090000680,2,19-009-0001-00,00056,13,01,19009000068001,01,1,1,26,05,2016,03,0301,019,221,1,,,,,,,4
19,009,0001,190090000680,2,19-009-0001-00,00056,13,01,19009000068002,02,1,1,20,06,2015,01,0101,019,221,1,,,,,,,4
19,009,0001,190090000840,2,19-009-0001-00,00066,13,01,19009000084001,01,1,3,34,01,2019,01,0101,019,221,3,09,2019,01,0101,1,01,4
19,009,0001,190090000848,2,19-009-0001-00,00066,13,01,19009000084801,01,1,3,16,01,2019,05,0501,019,415,2,,,,,,,4
19,009,0001,190090001127,2,19-009-0001-00,00081,14,01,19009000112701,01,1,3,999,99,9999,99,9999,999,999,9,,,,,,,4
19,009,0001,190090001158,2,19-009-0001-00,00082,14,01,19009000115801,01,1,1,19,08,2019,01,0101,019,221,1,,,,,,,4
19,009,0001,190090001528,2,19-009-0001-00,00104,14,01,19009000152801,01,1,1,34,06,2015,04,0401,019,221,1,,,,,,,4
19,009,0001,190090001529,2,19-009-0001-00,00105,14,01,19009000152901,01,1,3,30,02,2020,03,0301,019,221,1,,,,,,,4
19,009,0001,190090001569,2,19-009-0001-00,00107,14,01,19009000156901,01,1,1,16,11,2019,03,0301,019,999,9,,,,,,,4
19,009,0001,190090001622,2,19-009-0001-00,00109,12,01,19009000162201,01,1,1,45,08,2015,01,0101,019,221,1,,,,,,,4
19,009,0000,190090001725,2,19-009-0000-03,00002,55,01,19009000172501,01,1,3,42,03,2020,09,0402,019,229,1,,,,,,,1
19,009,0000,190090001725,2,19-009-0000-03,00002,55,01,19009000172502,02,1,1,17,03,2020,03,0301,019,221,2,,,,,,,1
19,010,0000,190100000137,2,19-010-0000-05,00020,12,02,19010000013701,01,1,3,34,05,2015,03,0301,999,221,3,09,2018,03,0301,1,02,2
19,010,0000,190100000137,2,19-010-0000-05,00020,12,02,19010000013702,02,1,3,6,05,2015,03,0301,019,221,1,,,,,,,2
19,010,0000,190100000235,2,19-010-0000-05,00031,12,01,19010000023501,01,1,3,28,01,2016,01,0101,019,221,1,,,,,,,2
19,010,0000,190100000435,2,19-010-0000-05,00044,11,01,19010000043501,01,1,1,34,01,2018,01,0101,019,221,1,,,,,,,2
19,010,0000,190100000495,2,19-010-0000-05,00046,12,01,19010000049501,01,1,1,18,08,2017,02,0102,019,221,1,,,,,,,2
19,010,0000,190100000504,2,19-010-0000-05,00046,12,01,19010000050401,01,1,1,22,01,2019,01,0101,019,221,3,08,2019,03,0301,1,02,2
19,010,0000,190100000504,2,19-010-0000-05,00046,12,01,19010000050402,03,1,1,19,07,2019,01,0101,019,221,3,12,2019,01,0101,1,03,2
19,010,0000,190100000504,2,19-010-0000-05,00046,12,01,19010000050403,02,1,1,18,08,2017,01,0101,019,221,1,,,,,,,2
19,010,0000,190100000551,2,19-010-0000-05,00049,11,01,19010000055101,01,1,1,29,02,2016,05,0501,019,330,3,03,2017,03,0301,1,01,2
19,010,0000,190100000667,2,19-010-0000-03,00056,6,01,19010000066701,01,1,1,27,05,2019,01,0101,019,221,1,,,,,,,3
19,010,0000,190100001284,2,19-010-0000-03,00032,5,01,19010000128401,01,1,1,26,02,2020,01,0101,019,221,3,03,2020,02,0102,1,03,3
19,010,0000,190100001598,2,19-010-0000-03,00036,5,01,19010000159801,01,1,1,28,11,2017,01,0101,019,221,3,12,2018,03,0301,1,01,3
19,010,0000,190100001728,2,19-010-0000-03,00007,5,01,19010000172801,01,1,1,999,99,9999,99,9999,999,999,9,,,,,,,3
19,010,0000,190100001803,2,19-010-0000-03,00010,5,01,19010000180301,01,1,3,40,06,2015,01,0101,019,221,3,01,2020,01,0101,1,01,3
19,010,0000,190100001843,2,19-010-0000-03,00012,5,01,19010000184301,01,1,1,28,07,2017,01,0101,024,221,3,06,2018,03,0301,1,01,3
19,010,0000,190100002119,2,19-010-0000-03,00002,4,01,19010000211901,01,1,1,34,07,2017,01,0101,019,221,3,07,2018,09,0102,1,01,3
19,010,0000,190100002180,2,19-010-0000-03,00076,6,03,19010000218001,01,1,1,28,01,2019,03,0301,019,221,1,,,,,,,3
19,010,0000,190100002253,2,19-010-0000-03,00077,7,03,19010000225301,01,1,1,28,12,2016,01,0101,019,221,1,,,,,,,3
19,010,0000,190100002323,2,19-010-0000-03,00078,7,01,19010000232301,01,1,1,47,08,2015,04,0401,019,221,1,,,,,,,3
19,010,0000,190100003047,2,19-010-0000-03,00069,5,03,19010000304701,01,1,1,30,11,2019,01,0101,028,247,2,,,,,,,3
19,010,0000,190100003065,2,19-010-0000-03,00069,5,03,19010000306501,01,1,3,48,03,2019,01,0101,024,999,2,,,,,,,3
19,010,0000,190100003065,2,19-010-0000-03,00069,5,03,19010000306502,02,1,1,45,03,2019,01,0101,024,999,2,,,,,,,3
19,010,0000,190100003138,2,19-010-0000-03,00071,6,03,19010000313801,01,1,3,25,04,2017,99,9999,999,999,9,,,,,,,3
19,010,0000,190100003318,2,19-010-0000-03,00080,5,01,19010000331801,01,1,1,32,10,2019,01,0101,019,221,1,,,,,,,3
19,010,0000,190100003673,2,19-010-0000-04,00012,9,01,19010000367301,01,1,1,13,08,2019,05,0501,019,221,1,,,,,,,2
19,010,0000,190100004104,2,19-010-0000-03,00095,6,01,19010000410401,01,1,3,40,10,2019,01,0101,019,221,1,,,,,,,3
19,010,0000,190100004147,2,19-010-0000-03,00095,6,03,19010000414701,01,1,1,14,06,2018,05,0501,010,221,1,,,,,,,3
19,011,0000,190110000039,2,19-011-0000-05,00008,3,01,19011000003901,01,1,1,999,99,9999,99,9999,999,999,9,,,,,,,2
19,011,0000,190110000142,2,19-011-0000-05,00025,2,01,19011000014201,01,1,1,86,12,2017,03,0301,019,221,1,,,,,,,2
19,011,0000,190110000142,2,19-011-0000-05,00025,2,01,19011000014202,02,1,3,79,12,2017,03,0301,019,221,1,,,,,,,2
19,011,0000,190110000182,2,19-011-0000-05,00032,2,01,19011000018201,01,1,1,21,03,2016,01,0101,019,221,1,,,,,,,2
19,011,0000,190110000230,2,19-011-0000-05,00041,2,01,19011000023001,01,1,3,18,07,2015,01,0101,019,221,3,03,2017,03,0301,1,03,2
19,011,0000,190110000656,2,19-011-0000-05,00105,2,01,19011000065601,01,1,1,24,09,2018,01,0101,019,221,1,,,,,,,2
19,011,0000,190110000869,2,19-011-0000-05,00149,3,01,19011000086901,01,1,1,22,09,2019,01,0101,019,221,1,,,,,,,2
19,011,0000,190110000897,2,19-011-0000-05,00157,3,01,19011000089701,01,1,1,21,05,2019,01,0101,019,221,1,,,,,,,2
19,011,0000,190110000897,2,19-011-0000-05,00157,3,01,19011000089702,02,1,3,19,01,2019,01,0101,019,221,1,,,,,,,2
19,011,0000,190110000937,2,19-011-0000-05,00165,2,01,19011000093701,01,1,1,27,03,2018,01,0101,019,221,1,,,,,,,2
19,011,0000,190110001030,2,19-011-0000-03,00010,3,02,19011000103001,01,1,1,27,12,2018,01,0101,019,221,1,,,,,,,1
19,011,0000,190110001036,2,19-011-0000-03,00010,3,01,19011000103601,01,1,1,38,05,2015,01,0101,019,221,1,,,,,,,1
19,012,0000,190120000012,2,19-012-0000-06,00003,6,01,19012000001201,01,1,3,76,01,2020,03,0301,019,221,1,,,,,,,3
19,012,0000,190120000043,2,19-012-0000-06,00007,7,02,19012000004301,01,1,1,52,02,2020,01,0101,019,221,1,,,,,,,3
19,012,0000,190120000053,2,19-012-0000-06,00009,7,01,19012000005301,01,1,1,58,04,2018,01,0101,019,221,3,08,2018,03,0301,1,01,3
19,012,0000,190120000106,2,19-012-0000-06,00018,7,01,19012000010601,01,1,3,25,10,2016,04,0401,019,221,1,,,,,,,3
19,012,0000,190120000106,2,19-012-0000-06,00018,7,01,19012000010602,02,1,3,21,01,2016,02,0102,019,221,1,,,,,,,3
19,012,0000,190120000114,2,19-012-0000-06,00020,7,01,19012000011401,01,1,3,999,99,9999,99,9999,999,999,9,,,,,,,3
19,012,0000,190120000167,2,19-012-0000-06,00022,7,01,19012000016701,01,1,1,29,03,2020,01,0101,019,221,1,,,,,,,3
19,012,0000,190120000173,2,19-012-0000-06,00023,6,01,19012000017301,01,1,1,44,04,2018,01,0101,024,221,1,,,,,,,3
19,012,0000,190120000173,2,19-012-0000-06,00023,6,01,19012000017302,02,1,1,17,04,2018,01,0101,024,221,1,,,,,,,3
19,012,0000,190120000302,2,19-012-0000-06,00033,7,01,19012000030201,01,1,1,21,06,2015,01,0101,019,221,1,,,,,,,3
19,012,0000,190120000340,2,19-012-0000-06,00034,7,01,19012000034001,01,1,3,23,10,2019,04,0401,019,221,1,,,,,,,3
19,012,0000,190120000446,2,19-012-0000-06,00039,7,01,19012000044601,01,1,3,30,99,2015,99,9999,999,999,9,,,,,,,3
19,012,0000,190120000448,2,19-012-0000-06,00039,7,01,19012000044801,01,1,3,23,01,2018,09,9999,019,402,3,03,2018,03,0301,3,,3
19,012,0000,190120000614,2,19-012-0000-06,00053,7,01,19012000061401,01,1,1,22,01,2017,04,0401,019,221,1,,,,,,,3
19,012,0000,190120000834,2,19-012-0000-06,00066,6,01,19012000083401,01,1,1,40,11,2019,02,0102,019,221,1,,,,,,,3
19,012,0000,190120001004,2,19-012-0000-06,00075,7,01,19012000100401,01,1,3,17,11,2015,01,0101,019,221,1,,,,,,,3
19,012,0000,190120001062,2,19-012-0000-06,00077,7,01,19012000106201,01,1,1,22,03,2020,09,0402,999,999,9,,,,,,,3
19,012,0000,190120001082,2,19-012-0000-06,00078,7,01,19012000108201,01,1,1,39,02,2020,09,0102,019,221,3,03,2020,09,0103,1,01,3
19,012,0000,190120001164,2,19-012-0000-06,00081,7,01,19012000116401,01,1,1,26,07,2016,01,0101,019,221,1,,,,,,,3
19,012,0000,190120001164,2,19-012-0000-06,00081,7,01,19012000116402,02,1,3,26,07,2016,01,0101,019,221,1,,,,,,,3
19,012,0000,190120001164,2,19-012-0000-06,00081,7,01,19012000116403,03,1,3,10,07,2016,03,0301,019,221,1,,,,,,,3
19,012,0000,190120001164,2,19-012-0000-06,00081,7,01,19012000116404,04,1,3,1,07,2016,03,0301,019,221,1,,,,,,,3
19,012,0000,190120001383,2,19-012-0000-06,00095,7,01,19012000138301,01,1,1,33,12,2019,09,0409,019,221,1,,,,,,,3
19,012,0000,190120001817,2,19-012-0000-05,00007,27,03,19012000181701,01,1,1,25,02,2020,02,0102,019,221,1,,,,,,,3
19,012,0000,190120002152,2,19-012-0000-10,00001,1,03,19012000215201,01,1,3,48,10,2019,01,0101,005,999,9,,,,,,,2
19,012,0000,190120002155,2,19-012-0000-10,00001,1,03,19012000215501,01,1,3,37,11,2016,03,0301,019,221,3,02,2019,03,0301,3,,2
19,012,0000,190120002155,2,19-012-0000-10,00001,1,03,19012000215502,02,1,3,9,11,2019,03,0301,019,221,1,,,,,,,2
19,012,0000,190120002155,2,19-012-0000-10,00001,1,03,19012000215503,03,1,1,10,11,2019,03,0301,019,221,1,,,,,,,2
19,012,0000,190120002155,2,19-012-0000-10,00001,1,03,19012000215504,04,1,1,17,11,2019,03,0301,019,221,1,,,,,,,2
19,012,0000,190120002231,2,19-012-0000-10,00001,1,01,19012000223101,01,1,1,57,99,9999,99,9999,999,999,9,,,,,,,2
19,012,0000,190120002316,2,19-012-0000-10,00001,1,01,19012000231601,01,1,1,999,99,9999,99,9999,999,999,9,,,,,,,2
19,012,0000,190120002481,2,19-012-0000-10,00001,1,01,19012000248101,02,1,1,32,07,2018,01,0101,019,221,1,,,,,,,2
19,012,0000,190120002481,2,19-012-0000-10,00001,1,01,19012000248102,01,1,1,19,09,2018,01,0101,019,221,1,,,,,,,2
19,013,0000,190130000039,2,19-013-0000-05,00013,3,01,19013000003901,01,1,3,20,11,2018,04,0401,019,221,1,,,,,,,2
19,013,0000,190130000087,2,19-013-0000-05,00022,3,01,19013000008701,01,1,3,29,11,2018,04,0401,019,221,1,,,,,,,2
19,013,0000,190130000096,2,19-013-0000-05,00025,3,01,19013000009601,02,1,1,31,01,2016,09,0309,019,221,1,,,,,,,2
19,013,0000,190130000112,2,19-013-0000-05,00026,3,01,19013000011201,01,1,3,26,10,2019,04,0401,019,221,1,,,,,,,2
19,013,0000,190130000112,2,19-013-0000-05,00026,3,01,19013000011202,02,1,3,8,10,2019,03,0301,019,221,1,,,,,,,2
19,013,0000,190130000112,2,19-013-0000-05,00026,3,01,19013000011203,03,1,1,2,10,2019,03,0301,019,221,1,,,,,,,2
19,013,0000,190130000134,2,19-013-0000-05,00033,3,01,19013000013401,01,1,1,30,08,2015,01,0101,019,221,1,,,,,,,2
19,013,0000,190130000153,2,19-013-0000-05,00037,3,01,19013000015301,01,1,1,22,04,2015,04,0401,019,221,1,,,,,,,2
19,013,0000,190130000154,2,19-013-0000-05,00037,3,01,19013000015401,01,1,1,25,05,2016,04,0401,019,221,1,,,,,,,2
19,013,0000,190130000158,2,19-013-0000-05,00039,4,01,19013000015801,01,1,1,22,08,2015,01,0101,019,221,1,,,,,,,2
19,013,0000,190130000223,2,19-013-0000-05,00054,3,01,19013000022301,01,1,1,15,08,2017,09,0809,019,221,1,,,,,,,2
19,013,0000,190130000223,2,19-013-0000-05,00054,3,01,19013000022302,02,1,1,14,07,2019,09,0809,019,221,1,,,,,,,2
19,013,0000,190130000246,2,19-013-0000-05,00058,3,01,19013000024601,01,1,1,26,10,2019,04,0401,019,221,1,,,,,,,2
19,013,0000,190130000254,2,19-013-0000-05,00062,3,02,19013000025401,01,1,1,15,11,2019,05,0501,019,221,1,,,,,,,2
19,013,0000,190130000264,2,19-013-0000-05,00064,3,01,19013000026401,01,1,1,18,10,2015,05,0501,019,237,2,,,,,,,2
19,013,0000,190130000317,2,19-013-0000-05,00077,3,01,19013000031701,01,1,3,19,03,2015,04,0401,019,221,1,,,,,,,2
19,013,0000,190130000342,2,19-013-0000-05,00085,3,01,19013000034201,01,1,1,13,08,2015,05,0501,019,221,1,,,,,,,2
19,013,0000,190130000342,2,19-013-0000-05,00085,3,01,19013000034202,02,1,1,10,08,2015,05,0501,019,221,1,,,,,,,2
19,013,0000,190130000423,2,19-013-0000-05,00096,3,01,19013000042301,01,1,1,24,10,2015,04,0401,019,221,1,,,,,,,2
19,013,0000,190130000452,2,19-013-0000-05,00102,3,01,19013000045201,01,1,1,999,99,9999,99,9999,999,999,9,,,,,,,2
19,013,0000,190130000507,2,19-013-0000-05,00112,3,01,19013000050701,04,1,1,20,05,2015,04,0401,019,221,1,,,,,,,2
19,013,0000,190130000684,2,19-013-0000-05,00152,3,01,19013000068401,01,1,3,17,08,2017,05,0501,019,221,1,,,,,,,2
19,013,0000,190130000699,2,19-013-0000-05,00158,3,01,19013000069901,01,1,1,18,11,2019,01,0101,019,221,1,,,,,,,2
19,013,0000,190130000767,2,19-013-0000-05,00173,3,01,19013000076701,01,1,1,37,09,2015,01,0101,019,221,1,,,,,,,2
19,014,0000,190140000004,2,19-014-0000-05,00001,6,01,19014000000401,01,1,1,23,01,2019,04,0401,019,221,1,,,,,,,2
19,014,0000,190140000011,2,19-014-0000-05,00002,5,02,19014000001101,01,1,1,15,07,2018,05,0501,019,221,1,,,,,,,2
19,014,0000,190140000076,2,19-014-0000-05,00006,5,01,19014000007601,01,1,3,42,07,2018,01,0101,019,221,1,,,,,,,2
19,014,0000,190140000076,2,19-014-0000-05,00006,5,01,19014000007602,02,1,3,24,08,2017,01,0101,019,221,1,,,,,,,2
19,014,0000,190140000076,2,19-014-0000-05,00006,5,01,19014000007603,03,1,3,12,07,2018,05,0501,019,221,1,,,,,,,2
19,014,0000,190140000076,2,19-014-0000-05,00006,5,01,19014000007604,04,1,1,5,09,2019,05,0501,019,221,1,,,,,,,2
19,014,0000,190140000077,2,19-014-0000-05,00006,5,01,19014000007701,01,1,1,23,06,2016,05,0501,019,415,3,07,2017,09,0502,1,03,2
19,014,0000,190140000118,2,19-014-0000-05,00010,6,01,19014000011801,01,1,1,52,08,2016,01,0101,019,221,1,,,,,,,2
19,014,0000,190140000137,2,19-014-0000-05,00010,6,01,19014000013701,01,1,1,28,02,2018,01,0101,019,221,1,,,,,,,2
19,014,0000,190140000144,2,19-014-0000-05,00012,5,01,19014000014401,01,1,3,999,99,9999,99,9999,999,999,9,,,,,,,2
19,014,0000,190140000184,2,19-014-0000-05,00016,5,01,19014000018401,01,1,3,22,09,2015,01,0101,019,415,2,,,,,,,2
19,014,0000,190140000201,2,19-014-0000-05,00017,5,01,19014000020101,01,1,1,30,05,2016,04,0401,019,221,1,,,,,,,2
19,014,0000,190140000204,2,19-014-0000-05,00017,5,01,19014000020401,01,1,1,14,07,2019,05,0501,019,221,1,,,,,,,2
19,014,0000,190140000227,2,19-014-0000-05,00019,5,01,19014000022701,01,1,1,21,12,2019,01,0101,019,221,1,,,,,,,2
19,014,0000,190140000243,2,19-014-0000-05,00022,5,01,19014000024301,01,1,1,18,11,2016,01,0101,019,221,1,,,,,,,2
19,014,0000,190140000264,2,19-014-0000-05,00025,5,01,19014000026401,01,1,3,26,10,2015,01,0101,019,221,1,,,,,,,2
19,014,0000,190140000264,2,19-014-0000-05,00025,5,01,19014000026402,02,1,1,32,09,2015,01,0101,019,221,1,,,,,,,2
19,014,0000,190140000264,2,19-014-0000-05,00025,5,01,19014000026403,04,1,1,20,06,2015,01,0101,019,221,1,,,,,,,2
19,014,0000,190140000304,2,19-014-0000-05,00028,5,01,19014000030401,01,1,3,20,06,2018,04,0401,019,221,1,,,,,,,2
19,014,0000,190140000315,2,19-014-0000-05,00029,5,01,19014000031501,01,1,3,17,07,2019,05,0501,019,221,1,,,,,,,2
19,014,0000,190140000316,2,19-014-0000-05,00029,5,01,19014000031601,01,1,3,17,06,2015,05,0501,019,221,1,,,,,,,2
19,014,0000,190140000316,2,19-014-0000-05,00029,5,01,19014000031602,02,1,3,17,06,2016,05,0501,019,221,1,,,,,,,2
19,014,0000,190140000373,2,19-014-0000-05,00035,6,05,19014000037301,01,1,1,24,04,2018,01,0101,019,221,1,,,,,,,2
19,014,0000,190140000426,2,19-014-0000-05,00039,5,01,19014000042601,01,1,1,17,10,2018,05,0501,019,221,1,,,,,,,2
19,014,0000,190140000426,2,19-014-0000-05,00039,5,01,19014000042602,02,1,3,16,12,2019,05,0501,019,221,1,,,,,,,2
19,014,0000,190140000465,2,19-014-0000-05,00047,6,01,19014000046501,01,1,1,33,07,2018,01,0101,019,221,1,,,,,,,2
19,014,0000,190140000467,2,19-014-0000-05,00047,6,01,19014000046701,01,1,1,34,04,2019,01,0101,019,221,3,09,2019,03,0301,1,01,2
19,014,0000,190140000471,2,19-014-0000-05,00048,5,01,19014000047101,01,1,1,27,04,2019,01,0101,019,221,3,12,2019,03,0301,1,01,2
19,014,0000,190140000478,2,19-014-0000-05,00048,5,01,19014000047801,01,1,1,20,03,2017,01,0101,019,221,1,,,,,,,2
19,014,0000,190140000550,2,19-014-0000-05,00063,5,01,19014000055001,01,1,1,8,02,2017,05,0501,019,221,1,,,,,,,2
19,014,0000,190140000550,2,19-014-0000-05,00063,5,01,19014000055002,02,1,3,6,02,2019,05,0501,019,221,1,,,,,,,2
19,014,0000,190140000559,2,19-014-0000-05,00064,5,01,19014000055901,01,1,1,23,08,2016,01,0101,019,221,1,,,,,,,2
19,014,0000,190140000574,2,19-014-0000-05,00069,7,01,19014000057401,01,1,1,42,11,2019,01,0101,019,221,3,01,2020,03,0301,1,01,2
19,014,0000,190140000577,2,19-014-0000-03,00001,6,02,19014000057701,01,1,1,34,04,2019,01,0101,019,221,3,07,2019,03,0301,1,01,1
19,014,0000,190140000585,2,19-014-0000-03,00001,6,01,19014000058501,01,1,1,57,11,2019,01,0101,019,221,3,01,2020,03,0301,1,01,1
19,014,0000,190140000598,2,19-014-0000-03,00001,6,01,19014000059801,01,1,1,29,11,2019,01,0101,019,221,3,12,2019,02,0102,1,01,1
19,014,0000,190140000608,2,19-014-0000-03,00001,6,01,19014000060801,01,1,1,24,06,2019,01,0101,019,221,3,02,2020,03,0301,1,03,1
19,014,0000,190140000629,2,19-014-0000-03,00002,6,01,19014000062901,01,1,1,25,04,2019,01,0101,019,221,3,12,2019,03,0301,1,01,1
19,014,0000,190140000640,2,19-014-0000-03,00002,6,02,19014000064001,01,1,1,20,04,2019,01,0101,019,221,3,12,2019,03,0301,1,01,1
19,014,0000,190140000738,2,19-014-0000-03,00006,6,01,19014000073801,01,1,3,23,05,2015,01,0101,019,221,1,,,,,,,1
19,014,0000,190140000752,2,19-014-0000-03,00006,6,01,19014000075201,01,1,1,20,08,2017,01,0101,019,221,1,,,,,,,1
19,014,0000,190140000752,2,19-014-0000-03,00006,6,01,19014000075202,02,1,1,17,05,2015,01,0101,019,221,1,,,,,,,1
19,014,0000,190140000753,2,19-014-0000-03,00006,6,01,19014000075301,01,1,1,20,08,2015,01,0101,019,221,1,,,,,,,1
19,014,0000,190140000753,2,19-014-0000-03,00006,6,01,19014000075302,02,1,1,16,08,2015,01,0101,019,221,1,,,,,,,1
19,014,0000,190140000767,2,19-014-0000-03,00008,6,01,19014000076701,01,1,1,18,06,2018,01,0101,019,221,1,,,,,,,1
19,014,0000,190140000767,2,19-014-0000-03,00008,6,01,19014000076702,02,1,1,18,06,2018,01,0101,019,221,1,,,,,,,1
19,014,0000,190140000782,2,19-014-0000-03,00008,6,01,19014000078201,01,1,1,39,07,2015,01,0101,019,221,1,,,,,,,1
19,014,0000,190140000785,2,19-014-0000-03,00008,6,01,19014000078501,01,1,1,15,01,2020,01,0101,019,221,1,,,,,,,1
19,014,0000,190140000785,2,19-014-0000-03,00008,6,01,19014000078502,02,1,1,16,01,2020,01,0101,019,221,1,,,,,,,1
19,014,0000,190140000849,2,19-014-0000-03,00011,5,01,19014000084901,01,1,1,18,08,2019,05,0501,999,999,9,,,,,,,1
19,014,0000,190140000864,2,19-014-0000-03,00011,5,02,19014000086401,01,1,1,34,06,2019,01,0101,019,221,1,,,,,,,1
19,014,0000,190140000930,2,19-014-0000-03,00014,6,01,19014000093001,01,1,1,23,05,2018,01,0101,019,221,1,,,,,,,1
19,014,0000,190140000935,2,19-014-0000-03,00014,6,02,19014000093501,01,1,1,40,05,2017,01,0101,019,221,3,12,2018,03,0301,3,,1
19,014,0000,190140000977,2,19-014-0000-03,00015,5,01,19014000097701,01,1,3,18,03,2016,01,0101,019,221,1,,,,,,,1
19,014,0000,190140000977,2,19-014-0000-03,00015,5,01,19014000097702,02,1,1,2,02,2018,03,0301,019,221,1,,,,,,,1
19,014,0000,190140000985,2,19-014-0000-03,00015,5,01,19014000098501,01,1,1,24,05,2015,04,0401,019,402,2,,,,,,,1
19,014,0000,190140000989,2,19-014-0000-03,00015,5,01,19014000098901,02,1,3,12,11,2019,05,0501,019,221,1,,,,,,,1
19,014,0000,190140000989,2,19-014-0000-03,00015,5,01,19014000098902,03,1,3,11,11,2019,05,0501,019,221,1,,,,,,,1
